vin	d(V(vout))
1.071299999999898e+000	-9.602308e-001
1.071399999999898e+000	-9.602308e-001
1.071499999999898e+000	-9.602308e-001
1.071599999999898e+000	-9.602308e-001
1.071699999999898e+000	-9.599328e-001
1.071799999999898e+000	-9.596348e-001
1.071899999999898e+000	-9.596348e-001
1.071999999999898e+000	-9.596348e-001
1.072099999999898e+000	-9.596348e-001
1.072199999999898e+000	-9.593368e-001
1.072299999999898e+000	-9.590387e-001
1.072399999999898e+000	-9.593368e-001
1.072499999999898e+000	-9.593368e-001
1.072599999999898e+000	-9.587407e-001
1.072699999999898e+000	-9.587407e-001
1.072799999999898e+000	-9.590387e-001
1.072899999999898e+000	-9.587407e-001
1.072999999999898e+000	-9.584427e-001
1.073099999999898e+000	-9.584427e-001
1.073199999999898e+000	-9.584427e-001
1.073299999999898e+000	-9.581447e-001
1.073399999999898e+000	-9.581447e-001
1.073499999999898e+000	-9.581447e-001
1.073599999999898e+000	-9.578466e-001
1.073699999999898e+000	-9.578466e-001
1.073799999999898e+000	-9.578466e-001
1.073899999999898e+000	-9.578466e-001
1.073999999999898e+000	-9.575486e-001
1.074099999999898e+000	-9.572506e-001
1.074199999999898e+000	-9.572506e-001
1.074299999999898e+000	-9.572506e-001
1.074399999999898e+000	-9.572506e-001
1.074499999999898e+000	-9.569526e-001
1.074599999999898e+000	-9.569526e-001
1.074699999999898e+000	-9.569526e-001
1.074799999999898e+000	-9.566545e-001
1.074899999999898e+000	-9.566545e-001
1.074999999999898e+000	-9.566545e-001
1.075099999999898e+000	-9.563565e-001
1.075199999999898e+000	-9.560585e-001
1.075299999999898e+000	-9.563565e-001
1.075399999999898e+000	-9.563565e-001
1.075499999999898e+000	-9.557605e-001
1.075599999999898e+000	-9.557605e-001
1.075699999999898e+000	-9.557605e-001
1.075799999999898e+000	-9.557605e-001
1.075899999999898e+000	-9.557605e-001
1.075999999999898e+000	-9.554625e-001
1.076099999999898e+000	-9.551644e-001
1.076199999999898e+000	-9.551644e-001
1.076299999999898e+000	-9.551644e-001
1.076399999999898e+000	-9.551644e-001
1.076499999999898e+000	-9.551644e-001
1.076599999999898e+000	-9.545684e-001
1.076699999999898e+000	-9.545684e-001
1.076799999999898e+000	-9.548664e-001
1.076899999999898e+000	-9.545684e-001
1.076999999999898e+000	-9.542704e-001
1.077099999999898e+000	-9.542704e-001
1.077199999999898e+000	-9.542704e-001
1.077299999999898e+000	-9.539723e-001
1.077399999999898e+000	-9.539723e-001
1.077499999999898e+000	-9.539723e-001
1.077599999999898e+000	-9.536743e-001
1.077699999999898e+000	-9.536743e-001
1.077799999999898e+000	-9.536743e-001
1.077899999999898e+000	-9.533763e-001
1.077999999999898e+000	-9.530783e-001
1.078099999999898e+000	-9.533763e-001
1.078199999999898e+000	-9.533763e-001
1.078299999999898e+000	-9.527802e-001
1.078399999999898e+000	-9.527802e-001
1.078499999999898e+000	-9.527802e-001
1.078599999999898e+000	-9.527802e-001
1.078699999999898e+000	-9.527802e-001
1.078799999999898e+000	-9.524822e-001
1.078899999999898e+000	-9.521842e-001
1.078999999999898e+000	-9.521842e-001
1.079099999999898e+000	-9.521842e-001
1.079199999999898e+000	-9.518862e-001
1.079299999999898e+000	-9.518862e-001
1.079399999999898e+000	-9.518862e-001
1.079499999999898e+000	-9.518862e-001
1.079599999999898e+000	-9.515882e-001
1.079699999999898e+000	-9.512901e-001
1.079799999999898e+000	-9.512901e-001
1.079899999999898e+000	-9.512901e-001
1.079999999999898e+000	-9.512901e-001
1.080099999999898e+000	-9.509921e-001
1.080199999999898e+000	-9.509921e-001
1.080299999999898e+000	-9.509921e-001
1.080399999999897e+000	-9.506941e-001
1.080499999999897e+000	-9.503961e-001
1.080599999999897e+000	-9.503961e-001
1.080699999999897e+000	-9.503961e-001
1.080799999999897e+000	-9.500980e-001
1.080899999999897e+000	-9.500980e-001
1.080999999999897e+000	-9.500980e-001
1.081099999999897e+000	-9.500980e-001
1.081199999999897e+000	-9.498000e-001
1.081299999999897e+000	-9.498000e-001
1.081399999999897e+000	-9.498000e-001
1.081499999999897e+000	-9.495020e-001
1.081599999999897e+000	-9.492040e-001
1.081699999999897e+000	-9.492040e-001
1.081799999999897e+000	-9.492040e-001
1.081899999999897e+000	-9.489059e-001
1.081999999999897e+000	-9.489059e-001
1.082099999999897e+000	-9.489059e-001
1.082199999999897e+000	-9.486079e-001
1.082299999999897e+000	-9.486079e-001
1.082399999999897e+000	-9.486079e-001
1.082499999999897e+000	-9.483099e-001
1.082599999999897e+000	-9.483099e-001
1.082699999999897e+000	-9.480119e-001
1.082799999999897e+000	-9.480119e-001
1.082899999999897e+000	-9.480119e-001
1.082999999999897e+000	-9.477139e-001
1.083099999999897e+000	-9.477139e-001
1.083199999999897e+000	-9.477139e-001
1.083299999999897e+000	-9.474158e-001
1.083399999999897e+000	-9.471178e-001
1.083499999999897e+000	-9.471178e-001
1.083599999999897e+000	-9.471178e-001
1.083699999999897e+000	-9.471178e-001
1.083799999999897e+000	-9.468198e-001
1.083899999999897e+000	-9.468198e-001
1.083999999999897e+000	-9.468198e-001
1.084099999999897e+000	-9.465218e-001
1.084199999999897e+000	-9.465218e-001
1.084299999999897e+000	-9.462237e-001
1.084399999999897e+000	-9.459257e-001
1.084499999999897e+000	-9.462237e-001
1.084599999999897e+000	-9.462237e-001
1.084699999999897e+000	-9.456277e-001
1.084799999999897e+000	-9.456277e-001
1.084899999999897e+000	-9.456277e-001
1.084999999999897e+000	-9.453297e-001
1.085099999999897e+000	-9.453297e-001
1.085199999999897e+000	-9.453297e-001
1.085299999999897e+000	-9.453297e-001
1.085399999999897e+000	-9.450316e-001
1.085499999999897e+000	-9.447336e-001
1.085599999999897e+000	-9.447336e-001
1.085699999999897e+000	-9.447336e-001
1.085799999999897e+000	-9.447336e-001
1.085899999999897e+000	-9.444356e-001
1.085999999999897e+000	-9.441376e-001
1.086099999999897e+000	-9.441376e-001
1.086199999999897e+000	-9.441376e-001
1.086299999999897e+000	-9.441376e-001
1.086399999999897e+000	-9.438396e-001
1.086499999999897e+000	-9.438396e-001
1.086599999999897e+000	-9.438396e-001
1.086699999999897e+000	-9.432435e-001
1.086799999999897e+000	-9.432435e-001
1.086899999999897e+000	-9.432435e-001
1.086999999999897e+000	-9.432435e-001
1.087099999999897e+000	-9.432435e-001
1.087199999999897e+000	-9.429455e-001
1.087299999999897e+000	-9.426475e-001
1.087399999999897e+000	-9.426475e-001
1.087499999999897e+000	-9.426475e-001
1.087599999999897e+000	-9.423494e-001
1.087699999999897e+000	-9.423494e-001
1.087799999999897e+000	-9.420514e-001
1.087899999999897e+000	-9.420514e-001
1.087999999999897e+000	-9.420514e-001
1.088099999999897e+000	-9.417534e-001
1.088199999999897e+000	-9.417534e-001
1.088299999999897e+000	-9.417534e-001
1.088399999999897e+000	-9.414554e-001
1.088499999999897e+000	-9.411573e-001
1.088599999999897e+000	-9.411573e-001
1.088699999999897e+000	-9.411573e-001
1.088799999999897e+000	-9.411573e-001
1.088899999999897e+000	-9.408593e-001
1.088999999999897e+000	-9.405613e-001
1.089099999999897e+000	-9.405613e-001
1.089199999999897e+000	-9.405613e-001
1.089299999999897e+000	-9.405613e-001
1.089399999999897e+000	-9.402633e-001
1.089499999999896e+000	-9.399652e-001
1.089599999999896e+000	-9.399652e-001
1.089699999999896e+000	-9.399652e-001
1.089799999999896e+000	-9.396672e-001
1.089899999999896e+000	-9.396672e-001
1.089999999999896e+000	-9.396672e-001
1.090099999999896e+000	-9.393692e-001
1.090199999999896e+000	-9.393692e-001
1.090299999999896e+000	-9.390712e-001
1.090399999999896e+000	-9.390712e-001
1.090499999999896e+000	-9.390712e-001
1.090599999999896e+000	-9.387732e-001
1.090699999999896e+000	-9.384751e-001
1.090799999999896e+000	-9.384751e-001
1.090899999999896e+000	-9.384751e-001
1.090999999999896e+000	-9.381771e-001
1.091099999999896e+000	-9.381771e-001
1.091199999999896e+000	-9.381771e-001
1.091299999999896e+000	-9.378791e-001
1.091399999999896e+000	-9.375811e-001
1.091499999999896e+000	-9.375811e-001
1.091599999999896e+000	-9.375811e-001
1.091699999999896e+000	-9.375811e-001
1.091799999999896e+000	-9.372830e-001
1.091899999999896e+000	-9.372830e-001
1.091999999999896e+000	-9.372830e-001
1.092099999999896e+000	-9.366870e-001
1.092199999999896e+000	-9.366870e-001
1.092299999999896e+000	-9.366870e-001
1.092399999999896e+000	-9.363890e-001
1.092499999999896e+000	-9.363890e-001
1.092599999999896e+000	-9.363890e-001
1.092699999999896e+000	-9.363890e-001
1.092799999999896e+000	-9.360909e-001
1.092899999999896e+000	-9.357929e-001
1.092999999999896e+000	-9.357929e-001
1.093099999999896e+000	-9.354949e-001
1.093199999999896e+000	-9.354949e-001
1.093299999999896e+000	-9.354949e-001
1.093399999999896e+000	-9.351969e-001
1.093499999999896e+000	-9.351969e-001
1.093599999999896e+000	-9.351969e-001
1.093699999999896e+000	-9.348989e-001
1.093799999999896e+000	-9.346008e-001
1.093899999999896e+000	-9.346008e-001
1.093999999999896e+000	-9.346008e-001
1.094099999999896e+000	-9.343028e-001
1.094199999999896e+000	-9.343028e-001
1.094299999999896e+000	-9.343028e-001
1.094399999999896e+000	-9.340048e-001
1.094499999999896e+000	-9.337068e-001
1.094599999999896e+000	-9.337068e-001
1.094699999999896e+000	-9.337068e-001
1.094799999999896e+000	-9.334087e-001
1.094899999999896e+000	-9.334087e-001
1.094999999999896e+000	-9.331107e-001
1.095099999999896e+000	-9.331107e-001
1.095199999999896e+000	-9.331107e-001
1.095299999999896e+000	-9.328127e-001
1.095399999999896e+000	-9.325147e-001
1.095499999999896e+000	-9.325147e-001
1.095599999999896e+000	-9.325147e-001
1.095699999999896e+000	-9.322166e-001
1.095799999999896e+000	-9.322166e-001
1.095899999999896e+000	-9.319186e-001
1.095999999999896e+000	-9.319186e-001
1.096099999999896e+000	-9.319186e-001
1.096199999999896e+000	-9.316206e-001
1.096299999999896e+000	-9.316206e-001
1.096399999999896e+000	-9.313226e-001
1.096499999999896e+000	-9.310246e-001
1.096599999999896e+000	-9.310246e-001
1.096699999999896e+000	-9.310246e-001
1.096799999999896e+000	-9.310246e-001
1.096899999999896e+000	-9.307265e-001
1.096999999999896e+000	-9.304285e-001
1.097099999999896e+000	-9.304285e-001
1.097199999999896e+000	-9.304285e-001
1.097299999999896e+000	-9.304285e-001
1.097399999999896e+000	-9.301305e-001
1.097499999999896e+000	-9.298325e-001
1.097599999999896e+000	-9.298325e-001
1.097699999999896e+000	-9.295344e-001
1.097799999999896e+000	-9.295344e-001
1.097899999999896e+000	-9.295344e-001
1.097999999999896e+000	-9.292364e-001
1.098099999999896e+000	-9.292364e-001
1.098199999999896e+000	-9.289384e-001
1.098299999999896e+000	-9.286404e-001
1.098399999999896e+000	-9.286404e-001
1.098499999999895e+000	-9.286404e-001
1.098599999999895e+000	-9.286404e-001
1.098699999999895e+000	-9.283423e-001
1.098799999999895e+000	-9.280443e-001
1.098899999999895e+000	-9.280443e-001
1.098999999999895e+000	-9.280443e-001
1.099099999999895e+000	-9.277463e-001
1.099199999999895e+000	-9.274483e-001
1.099299999999895e+000	-9.274483e-001
1.099399999999895e+000	-9.274483e-001
1.099499999999895e+000	-9.274483e-001
1.099599999999895e+000	-9.271502e-001
1.099699999999895e+000	-9.268522e-001
1.099799999999895e+000	-9.268522e-001
1.099899999999895e+000	-9.265542e-001
1.099999999999895e+000	-9.265542e-001
1.100099999999895e+000	-9.265542e-001
1.100199999999895e+000	-9.262562e-001
1.100299999999895e+000	-9.262562e-001
1.100399999999895e+000	-9.259582e-001
1.100499999999895e+000	-9.256601e-001
1.100599999999895e+000	-9.256601e-001
1.100699999999895e+000	-9.256601e-001
1.100799999999895e+000	-9.256601e-001
1.100899999999895e+000	-9.253621e-001
1.100999999999895e+000	-9.250641e-001
1.101099999999895e+000	-9.250641e-001
1.101199999999895e+000	-9.247661e-001
1.101299999999895e+000	-9.247661e-001
1.101399999999895e+000	-9.247661e-001
1.101499999999895e+000	-9.244680e-001
1.101599999999895e+000	-9.241700e-001
1.101699999999895e+000	-9.241700e-001
1.101799999999895e+000	-9.241700e-001
1.101899999999895e+000	-9.238720e-001
1.101999999999895e+000	-9.238720e-001
1.102099999999895e+000	-9.235740e-001
1.102199999999895e+000	-9.232759e-001
1.102299999999895e+000	-9.232759e-001
1.102399999999895e+000	-9.232759e-001
1.102499999999895e+000	-9.232759e-001
1.102599999999895e+000	-9.229779e-001
1.102699999999895e+000	-9.226799e-001
1.102799999999895e+000	-9.226799e-001
1.102899999999895e+000	-9.226799e-001
1.102999999999895e+000	-9.223819e-001
1.103099999999895e+000	-9.220839e-001
1.103199999999895e+000	-9.220839e-001
1.103299999999895e+000	-9.220839e-001
1.103399999999895e+000	-9.217858e-001
1.103499999999895e+000	-9.214878e-001
1.103599999999895e+000	-9.214878e-001
1.103699999999895e+000	-9.214878e-001
1.103799999999895e+000	-9.211898e-001
1.103899999999895e+000	-9.211898e-001
1.103999999999895e+000	-9.208918e-001
1.104099999999895e+000	-9.205937e-001
1.104199999999895e+000	-9.208918e-001
1.104299999999895e+000	-9.205937e-001
1.104399999999895e+000	-9.202957e-001
1.104499999999895e+000	-9.202957e-001
1.104599999999895e+000	-9.199977e-001
1.104699999999895e+000	-9.199977e-001
1.104799999999895e+000	-9.199977e-001
1.104899999999895e+000	-9.194016e-001
1.104999999999895e+000	-9.194016e-001
1.105099999999895e+000	-9.194016e-001
1.105199999999895e+000	-9.191036e-001
1.105299999999895e+000	-9.191036e-001
1.105399999999895e+000	-9.191036e-001
1.105499999999895e+000	-9.188056e-001
1.105599999999895e+000	-9.185076e-001
1.105699999999895e+000	-9.185076e-001
1.105799999999895e+000	-9.185076e-001
1.105899999999895e+000	-9.182096e-001
1.105999999999895e+000	-9.179115e-001
1.106099999999895e+000	-9.179115e-001
1.106199999999895e+000	-9.179115e-001
1.106299999999895e+000	-9.176135e-001
1.106399999999895e+000	-9.173155e-001
1.106499999999895e+000	-9.173155e-001
1.106599999999895e+000	-9.173155e-001
1.106699999999895e+000	-9.170175e-001
1.106799999999895e+000	-9.167194e-001
1.106899999999895e+000	-9.167194e-001
1.106999999999895e+000	-9.167194e-001
1.107099999999895e+000	-9.164214e-001
1.107199999999895e+000	-9.161234e-001
1.107299999999895e+000	-9.161234e-001
1.107399999999895e+000	-9.161234e-001
1.107499999999895e+000	-9.158254e-001
1.107599999999894e+000	-9.155273e-001
1.107699999999894e+000	-9.155273e-001
1.107799999999894e+000	-9.155273e-001
1.107899999999894e+000	-9.152293e-001
1.107999999999894e+000	-9.149313e-001
1.108099999999894e+000	-9.149313e-001
1.108199999999894e+000	-9.149313e-001
1.108299999999894e+000	-9.146333e-001
1.108399999999894e+000	-9.143353e-001
1.108499999999894e+000	-9.143353e-001
1.108599999999894e+000	-9.143353e-001
1.108699999999894e+000	-9.140372e-001
1.108799999999894e+000	-9.137392e-001
1.108899999999894e+000	-9.137392e-001
1.108999999999894e+000	-9.137392e-001
1.109099999999894e+000	-9.134412e-001
1.109199999999894e+000	-9.131432e-001
1.109299999999894e+000	-9.131432e-001
1.109399999999894e+000	-9.131432e-001
1.109499999999894e+000	-9.128451e-001
1.109599999999894e+000	-9.125471e-001
1.109699999999894e+000	-9.125471e-001
1.109799999999894e+000	-9.125471e-001
1.109899999999894e+000	-9.122491e-001
1.109999999999894e+000	-9.119511e-001
1.110099999999894e+000	-9.119511e-001
1.110199999999894e+000	-9.116530e-001
1.110299999999894e+000	-9.116530e-001
1.110399999999894e+000	-9.116530e-001
1.110499999999894e+000	-9.110570e-001
1.110599999999894e+000	-9.110570e-001
1.110699999999894e+000	-9.110570e-001
1.110799999999894e+000	-9.107590e-001
1.110899999999894e+000	-9.107590e-001
1.110999999999894e+000	-9.104609e-001
1.111099999999894e+000	-9.104609e-001
1.111199999999894e+000	-9.104609e-001
1.111299999999894e+000	-9.098649e-001
1.111399999999894e+000	-9.098649e-001
1.111499999999894e+000	-9.098649e-001
1.111599999999894e+000	-9.095669e-001
1.111699999999894e+000	-9.092689e-001
1.111799999999894e+000	-9.092689e-001
1.111899999999894e+000	-9.092689e-001
1.111999999999894e+000	-9.089708e-001
1.112099999999894e+000	-9.086728e-001
1.112199999999894e+000	-9.086728e-001
1.112299999999894e+000	-9.086728e-001
1.112399999999894e+000	-9.083748e-001
1.112499999999894e+000	-9.080768e-001
1.112599999999894e+000	-9.080768e-001
1.112699999999894e+000	-9.080768e-001
1.112799999999894e+000	-9.074807e-001
1.112899999999894e+000	-9.074807e-001
1.112999999999894e+000	-9.074807e-001
1.113099999999894e+000	-9.071827e-001
1.113199999999894e+000	-9.071827e-001
1.113299999999894e+000	-9.068847e-001
1.113399999999894e+000	-9.065866e-001
1.113499999999894e+000	-9.065866e-001
1.113599999999894e+000	-9.065866e-001
1.113699999999894e+000	-9.062886e-001
1.113799999999894e+000	-9.059906e-001
1.113899999999894e+000	-9.059906e-001
1.113999999999894e+000	-9.059906e-001
1.114099999999894e+000	-9.056926e-001
1.114199999999894e+000	-9.053946e-001
1.114299999999894e+000	-9.053946e-001
1.114399999999894e+000	-9.050965e-001
1.114499999999894e+000	-9.050965e-001
1.114599999999894e+000	-9.047985e-001
1.114699999999894e+000	-9.045005e-001
1.114799999999894e+000	-9.047985e-001
1.114899999999894e+000	-9.045005e-001
1.114999999999894e+000	-9.042025e-001
1.115099999999894e+000	-9.039044e-001
1.115199999999894e+000	-9.036064e-001
1.115299999999894e+000	-9.039044e-001
1.115399999999894e+000	-9.036064e-001
1.115499999999894e+000	-9.033084e-001
1.115599999999894e+000	-9.033084e-001
1.115699999999894e+000	-9.030104e-001
1.115799999999894e+000	-9.030104e-001
1.115899999999894e+000	-9.027123e-001
1.115999999999894e+000	-9.024143e-001
1.116099999999894e+000	-9.024143e-001
1.116199999999894e+000	-9.024143e-001
1.116299999999894e+000	-9.021163e-001
1.116399999999894e+000	-9.018183e-001
1.116499999999894e+000	-9.018183e-001
1.116599999999894e+000	-9.015203e-001
1.116699999999893e+000	-9.015203e-001
1.116799999999893e+000	-9.015203e-001
1.116899999999893e+000	-9.009242e-001
1.116999999999893e+000	-9.009242e-001
1.117099999999893e+000	-9.009242e-001
1.117199999999893e+000	-9.006262e-001
1.117299999999893e+000	-9.003282e-001
1.117399999999893e+000	-9.000301e-001
1.117499999999893e+000	-9.000301e-001
1.117599999999893e+000	-9.000301e-001
1.117699999999893e+000	-9.000301e-001
1.117799999999893e+000	-8.997321e-001
1.117899999999893e+000	-8.994341e-001
1.117999999999893e+000	-8.991361e-001
1.118099999999893e+000	-8.991361e-001
1.118199999999893e+000	-8.991361e-001
1.118299999999893e+000	-8.985400e-001
1.118399999999893e+000	-8.985400e-001
1.118499999999893e+000	-8.985400e-001
1.118599999999893e+000	-8.982420e-001
1.118699999999893e+000	-8.982420e-001
1.118799999999893e+000	-8.979440e-001
1.118899999999893e+000	-8.976460e-001
1.118999999999893e+000	-8.976460e-001
1.119099999999893e+000	-8.973479e-001
1.119199999999893e+000	-8.973479e-001
1.119299999999893e+000	-8.973479e-001
1.119399999999893e+000	-8.967519e-001
1.119499999999893e+000	-8.967519e-001
1.119599999999893e+000	-8.967519e-001
1.119699999999893e+000	-8.961558e-001
1.119799999999893e+000	-8.961558e-001
1.119899999999893e+000	-8.961558e-001
1.119999999999893e+000	-8.958578e-001
1.120099999999893e+000	-8.958578e-001
1.120199999999893e+000	-8.955598e-001
1.120299999999893e+000	-8.952618e-001
1.120399999999893e+000	-8.952618e-001
1.120499999999893e+000	-8.952618e-001
1.120599999999893e+000	-8.949637e-001
1.120699999999893e+000	-8.946657e-001
1.120799999999893e+000	-8.943677e-001
1.120899999999893e+000	-8.943677e-001
1.120999999999893e+000	-8.943677e-001
1.121099999999893e+000	-8.940697e-001
1.121199999999893e+000	-8.937716e-001
1.121299999999893e+000	-8.934736e-001
1.121399999999893e+000	-8.934736e-001
1.121499999999893e+000	-8.934736e-001
1.121599999999893e+000	-8.931756e-001
1.121699999999893e+000	-8.928776e-001
1.121799999999893e+000	-8.928776e-001
1.121899999999893e+000	-8.928776e-001
1.121999999999893e+000	-8.925796e-001
1.122099999999893e+000	-8.922815e-001
1.122199999999893e+000	-8.919835e-001
1.122299999999893e+000	-8.916855e-001
1.122399999999893e+000	-8.916855e-001
1.122499999999893e+000	-8.916855e-001
1.122599999999893e+000	-8.916855e-001
1.122699999999893e+000	-8.913875e-001
1.122799999999893e+000	-8.910894e-001
1.122899999999893e+000	-8.907914e-001
1.122999999999893e+000	-8.904934e-001
1.123099999999893e+000	-8.904934e-001
1.123199999999893e+000	-8.904934e-001
1.123299999999893e+000	-8.901954e-001
1.123399999999893e+000	-8.898973e-001
1.123499999999893e+000	-8.898973e-001
1.123599999999893e+000	-8.898973e-001
1.123699999999893e+000	-8.895993e-001
1.123799999999893e+000	-8.893013e-001
1.123899999999893e+000	-8.890033e-001
1.123999999999893e+000	-8.887053e-001
1.124099999999893e+000	-8.887053e-001
1.124199999999893e+000	-8.887053e-001
1.124299999999893e+000	-8.887053e-001
1.124399999999893e+000	-8.884072e-001
1.124499999999893e+000	-8.878112e-001
1.124599999999893e+000	-8.878112e-001
1.124699999999893e+000	-8.878112e-001
1.124799999999893e+000	-8.875132e-001
1.124899999999893e+000	-8.875132e-001
1.124999999999893e+000	-8.872151e-001
1.125099999999893e+000	-8.869171e-001
1.125199999999893e+000	-8.866191e-001
1.125299999999893e+000	-8.866191e-001
1.125399999999893e+000	-8.866191e-001
1.125499999999893e+000	-8.863211e-001
1.125599999999893e+000	-8.860230e-001
1.125699999999893e+000	-8.857250e-001
1.125799999999892e+000	-8.857250e-001
1.125899999999892e+000	-8.857250e-001
1.125999999999892e+000	-8.854270e-001
1.126099999999892e+000	-8.851290e-001
1.126199999999892e+000	-8.851290e-001
1.126299999999892e+000	-8.848310e-001
1.126399999999892e+000	-8.845329e-001
1.126499999999892e+000	-8.845329e-001
1.126599999999892e+000	-8.842349e-001
1.126699999999892e+000	-8.839369e-001
1.126799999999892e+000	-8.839369e-001
1.126899999999892e+000	-8.839369e-001
1.126999999999892e+000	-8.836389e-001
1.127099999999892e+000	-8.833408e-001
1.127199999999892e+000	-8.830428e-001
1.127299999999892e+000	-8.830428e-001
1.127399999999892e+000	-8.830428e-001
1.127499999999892e+000	-8.824468e-001
1.127599999999892e+000	-8.824468e-001
1.127699999999892e+000	-8.824468e-001
1.127799999999892e+000	-8.818507e-001
1.127899999999892e+000	-8.818507e-001
1.127999999999892e+000	-8.818507e-001
1.128099999999892e+000	-8.815527e-001
1.128199999999892e+000	-8.812547e-001
1.128299999999892e+000	-8.809566e-001
1.128399999999892e+000	-8.809566e-001
1.128499999999892e+000	-8.809566e-001
1.128599999999892e+000	-8.806586e-001
1.128699999999892e+000	-8.803606e-001
1.128799999999892e+000	-8.803606e-001
1.128899999999892e+000	-8.800626e-001
1.128999999999892e+000	-8.797646e-001
1.129099999999892e+000	-8.797646e-001
1.129199999999892e+000	-8.794665e-001
1.129299999999892e+000	-8.791685e-001
1.129399999999892e+000	-8.791685e-001
1.129499999999892e+000	-8.788705e-001
1.129599999999892e+000	-8.785725e-001
1.129699999999892e+000	-8.785725e-001
1.129799999999892e+000	-8.785725e-001
1.129899999999892e+000	-8.782744e-001
1.129999999999892e+000	-8.779764e-001
1.130099999999892e+000	-8.776784e-001
1.130199999999892e+000	-8.776784e-001
1.130299999999892e+000	-8.773804e-001
1.130399999999892e+000	-8.770823e-001
1.130499999999892e+000	-8.770823e-001
1.130599999999892e+000	-8.767843e-001
1.130699999999892e+000	-8.767843e-001
1.130799999999892e+000	-8.764863e-001
1.130899999999892e+000	-8.761883e-001
1.130999999999892e+000	-8.761883e-001
1.131099999999892e+000	-8.758903e-001
1.131199999999892e+000	-8.755922e-001
1.131299999999892e+000	-8.755922e-001
1.131399999999892e+000	-8.752942e-001
1.131499999999892e+000	-8.749962e-001
1.131599999999892e+000	-8.749962e-001
1.131699999999892e+000	-8.749962e-001
1.131799999999892e+000	-8.746982e-001
1.131899999999892e+000	-8.744001e-001
1.131999999999892e+000	-8.741021e-001
1.132099999999892e+000	-8.738041e-001
1.132199999999892e+000	-8.738041e-001
1.132299999999892e+000	-8.738041e-001
1.132399999999892e+000	-8.735061e-001
1.132499999999892e+000	-8.732080e-001
1.132599999999892e+000	-8.729100e-001
1.132699999999892e+000	-8.726120e-001
1.132799999999892e+000	-8.726120e-001
1.132899999999892e+000	-8.726120e-001
1.132999999999892e+000	-8.723140e-001
1.133099999999892e+000	-8.720160e-001
1.133199999999892e+000	-8.717179e-001
1.133299999999892e+000	-8.717179e-001
1.133399999999892e+000	-8.717179e-001
1.133499999999892e+000	-8.711219e-001
1.133599999999892e+000	-8.711219e-001
1.133699999999892e+000	-8.708239e-001
1.133799999999892e+000	-8.705258e-001
1.133899999999892e+000	-8.705258e-001
1.133999999999892e+000	-8.702278e-001
1.134099999999892e+000	-8.702278e-001
1.134199999999892e+000	-8.699298e-001
1.134299999999892e+000	-8.696318e-001
1.134399999999892e+000	-8.696318e-001
1.134499999999892e+000	-8.693337e-001
1.134599999999892e+000	-8.690357e-001
1.134699999999892e+000	-8.690357e-001
1.134799999999892e+000	-8.687377e-001
1.134899999999891e+000	-8.684397e-001
1.134999999999891e+000	-8.684397e-001
1.135099999999891e+000	-8.681417e-001
1.135199999999891e+000	-8.678436e-001
1.135299999999891e+000	-8.678436e-001
1.135399999999891e+000	-8.675456e-001
1.135499999999891e+000	-8.672476e-001
1.135599999999891e+000	-8.672476e-001
1.135699999999891e+000	-8.669496e-001
1.135799999999891e+000	-8.666515e-001
1.135899999999891e+000	-8.666515e-001
1.135999999999891e+000	-8.663535e-001
1.136099999999891e+000	-8.660555e-001
1.136199999999891e+000	-8.660555e-001
1.136299999999891e+000	-8.657575e-001
1.136399999999891e+000	-8.654594e-001
1.136499999999891e+000	-8.654594e-001
1.136599999999891e+000	-8.651614e-001
1.136699999999891e+000	-8.648634e-001
1.136799999999891e+000	-8.648634e-001
1.136899999999891e+000	-8.645654e-001
1.136999999999891e+000	-8.642673e-001
1.137099999999891e+000	-8.642673e-001
1.137199999999891e+000	-8.639693e-001
1.137299999999891e+000	-8.636713e-001
1.137399999999891e+000	-8.636713e-001
1.137499999999891e+000	-8.633733e-001
1.137599999999891e+000	-8.630753e-001
1.137699999999891e+000	-8.627772e-001
1.137799999999891e+000	-8.627772e-001
1.137899999999891e+000	-8.627772e-001
1.137999999999891e+000	-8.621812e-001
1.138099999999891e+000	-8.618832e-001
1.138199999999891e+000	-8.618832e-001
1.138299999999891e+000	-8.618832e-001
1.138399999999891e+000	-8.615851e-001
1.138499999999891e+000	-8.612871e-001
1.138599999999891e+000	-8.609891e-001
1.138699999999891e+000	-8.609891e-001
1.138799999999891e+000	-8.606911e-001
1.138899999999891e+000	-8.603930e-001
1.138999999999891e+000	-8.603930e-001
1.139099999999891e+000	-8.600950e-001
1.139199999999891e+000	-8.597970e-001
1.139299999999891e+000	-8.597970e-001
1.139399999999891e+000	-8.594990e-001
1.139499999999891e+000	-8.592010e-001
1.139599999999891e+000	-8.592010e-001
1.139699999999891e+000	-8.589029e-001
1.139799999999891e+000	-8.586049e-001
1.139899999999891e+000	-8.583069e-001
1.139999999999891e+000	-8.583069e-001
1.140099999999891e+000	-8.580089e-001
1.140199999999891e+000	-8.577108e-001
1.140299999999891e+000	-8.577108e-001
1.140399999999891e+000	-8.574128e-001
1.140499999999891e+000	-8.571148e-001
1.140599999999891e+000	-8.571148e-001
1.140699999999891e+000	-8.568168e-001
1.140799999999891e+000	-8.565187e-001
1.140899999999891e+000	-8.565187e-001
1.140999999999891e+000	-8.562207e-001
1.141099999999891e+000	-8.559227e-001
