vds	d(Is(M1))/Is(M1)
-4.730000000000877e-001	-1.475460e-001
-4.720000000000877e-001	-1.489717e-001
-4.710000000000877e-001	-1.504542e-001
-4.700000000000877e-001	-1.518811e-001
-4.690000000000877e-001	-1.533649e-001
-4.680000000000877e-001	-1.549056e-001
-4.670000000000877e-001	-1.564470e-001
-4.660000000000877e-001	-1.579891e-001
-4.650000000000877e-001	-1.595881e-001
-4.640000000000877e-001	-1.612442e-001
-4.630000000000877e-001	-1.629010e-001
-4.620000000000877e-001	-1.645586e-001
-4.610000000000877e-001	-1.662171e-001
-4.600000000000877e-001	-1.679889e-001
-4.590000000000877e-001	-1.697616e-001
-4.580000000000877e-001	-1.715352e-001
-4.570000000000877e-001	-1.733659e-001
-4.560000000000877e-001	-1.752540e-001
-4.550000000000877e-001	-1.771430e-001
-4.540000000000877e-001	-1.790330e-001
-4.530000000000877e-001	-1.809804e-001
-4.520000000000877e-001	-1.829288e-001
-4.510000000000877e-001	-1.849346e-001
-4.500000000000877e-001	-1.870543e-001
-4.490000000000877e-001	-1.891188e-001
-4.480000000000877e-001	-1.911844e-001
-4.470000000000877e-001	-1.934204e-001
-4.460000000000877e-001	-1.956013e-001
-4.450000000000877e-001	-1.977835e-001
-4.440000000000877e-001	-2.000798e-001
-4.430000000000877e-001	-2.024339e-001
-4.420000000000877e-001	-2.047330e-001
-4.410000000000877e-001	-2.070900e-001
-4.400000000000877e-001	-2.096178e-001
-4.390000000000877e-001	-2.120343e-001
-4.380000000000877e-001	-2.145087e-001
-4.370000000000877e-001	-2.171543e-001
-4.360000000000877e-001	-2.197451e-001
-4.350000000000877e-001	-2.223376e-001
-4.340000000000877e-001	-2.250449e-001
-4.330000000000877e-001	-2.278106e-001
-4.320000000000877e-001	-2.305782e-001
-4.310000000000877e-001	-2.334042e-001
-4.300000000000877e-001	-2.362889e-001
-4.290000000000876e-001	-2.391755e-001
-4.280000000000876e-001	-2.421775e-001
-4.270000000000876e-001	-2.452383e-001
-4.260000000000876e-001	-2.483013e-001
-4.250000000000876e-001	-2.514799e-001
-4.240000000000876e-001	-2.546610e-001
-4.230000000000876e-001	-2.578444e-001
-4.220000000000876e-001	-2.612004e-001
-4.210000000000876e-001	-2.645591e-001
-4.200000000000876e-001	-2.679203e-001
-4.190000000000876e-001	-2.713978e-001
-4.180000000000876e-001	-2.749349e-001
-4.170000000000876e-001	-2.785317e-001
-4.160000000000876e-001	-2.821883e-001
-4.150000000000876e-001	-2.859047e-001
-4.140000000000876e-001	-2.896244e-001
-4.130000000000876e-001	-2.934609e-001
-4.120000000000876e-001	-2.973577e-001
-4.110000000000876e-001	-3.013149e-001
-4.100000000000876e-001	-3.053325e-001
-4.090000000000876e-001	-3.094106e-001
-4.080000000000876e-001	-3.136065e-001
-4.070000000000876e-001	-3.178062e-001
-4.060000000000876e-001	-3.221239e-001
-4.050000000000876e-001	-3.265027e-001
-4.040000000000876e-001	-3.308858e-001
-4.030000000000876e-001	-3.353872e-001
-4.020000000000876e-001	-3.399503e-001
-4.010000000000876e-001	-3.445750e-001
-4.000000000000876e-001	-3.493186e-001
-3.990000000000876e-001	-3.541244e-001
-3.980000000000876e-001	-3.589923e-001
-3.970000000000876e-001	-3.639225e-001
-3.960000000000876e-001	-3.689153e-001
-3.950000000000876e-001	-3.740280e-001
-3.940000000000876e-001	-3.792035e-001
-3.930000000000876e-001	-3.844422e-001
-3.920000000000876e-001	-3.898014e-001
-3.910000000000876e-001	-3.951668e-001
-3.900000000000876e-001	-4.006531e-001
-3.890000000000876e-001	-4.062606e-001
-3.880000000000876e-001	-4.119322e-001
-3.870000000000876e-001	-4.176682e-001
-3.860000000000876e-001	-4.234687e-001
-3.850000000000876e-001	-4.293340e-001
-3.840000000000876e-001	-4.353216e-001
-3.830000000000876e-001	-4.414320e-001
-3.820000000000876e-001	-4.476078e-001
-3.810000000000876e-001	-4.538494e-001
-3.800000000000876e-001	-4.601570e-001
-3.790000000000876e-001	-4.665884e-001
-3.780000000000876e-001	-4.730863e-001
-3.770000000000876e-001	-4.796509e-001
-3.760000000000876e-001	-4.863403e-001
-3.750000000000876e-001	-4.931547e-001
-3.740000000000876e-001	-5.000368e-001
-3.730000000000876e-001	-5.069868e-001
-3.720000000000876e-001	-5.140051e-001
-3.710000000000876e-001	-5.210919e-001
-3.700000000000876e-001	-5.283054e-001
-3.690000000000876e-001	-5.357037e-001
-3.680000000000876e-001	-5.431139e-001
-3.670000000000876e-001	-5.505359e-001
-3.660000000000876e-001	-5.581440e-001
-3.650000000000876e-001	-5.658807e-001
-3.640000000000876e-001	-5.736303e-001
-3.630000000000876e-001	-5.815092e-001
-3.620000000000876e-001	-5.894599e-001
-3.610000000000876e-001	-5.975406e-001
-3.600000000000876e-001	-6.056939e-001
-3.590000000000876e-001	-6.139199e-001
-3.580000000000876e-001	-6.222774e-001
-3.570000000000876e-001	-6.307085e-001
-3.560000000000876e-001	-6.392137e-001
-3.550000000000876e-001	-6.478517e-001
-3.540000000000876e-001	-6.566230e-001
-3.530000000000876e-001	-6.653529e-001
-3.520000000000876e-001	-6.742753e-001
-3.510000000000876e-001	-6.833326e-001
-3.500000000000876e-001	-6.924082e-001
-3.490000000000876e-001	-7.015608e-001
-3.480000000000876e-001	-7.108497e-001
-3.470000000000876e-001	-7.202168e-001
-3.460000000000876e-001	-7.297211e-001
-3.450000000000876e-001	-7.393048e-001
-3.440000000000876e-001	-7.489093e-001
-3.430000000000876e-001	-7.587115e-001
-3.420000000000876e-001	-7.685946e-001
-3.410000000000876e-001	-7.785000e-001
-3.400000000000876e-001	-7.885460e-001
-3.390000000000876e-001	-7.986745e-001
-3.380000000000876e-001	-8.088858e-001
-3.370000000000876e-001	-8.192397e-001
-3.360000000000876e-001	-8.296777e-001
-3.350000000000876e-001	-8.401412e-001
-3.340000000000876e-001	-8.507489e-001
-3.330000000000876e-001	-8.614427e-001
-3.320000000000876e-001	-8.722227e-001
-3.310000000000876e-001	-8.831493e-001
-3.300000000000876e-001	-8.941041e-001
-3.290000000000876e-001	-9.052068e-001
-3.280000000000876e-001	-9.163390e-001
-3.270000000000876e-001	-9.275606e-001
-3.260000000000876e-001	-9.389620e-001
-3.250000000000876e-001	-9.503948e-001
-3.240000000000876e-001	-9.618892e-001
-3.230000000000876e-001	-9.735358e-001
-3.220000000000876e-001	-9.852755e-001
-3.210000000000876e-001	-9.970789e-001
-3.200000000000876e-001	-1.008977e+000
-3.190000000000876e-001	-1.020940e+000
-3.180000000000876e-001	-1.033029e+000
-3.170000000000876e-001	-1.045244e+000
-3.160000000000875e-001	-1.057497e+000
-3.150000000000875e-001	-1.069848e+000
-3.140000000000875e-001	-1.082329e+000
-3.130000000000875e-001	-1.094848e+000
-3.120000000000875e-001	-1.107468e+000
-3.110000000000875e-001	-1.120220e+000
-3.100000000000875e-001	-1.133043e+000
-3.090000000000875e-001	-1.145970e+000
-3.080000000000875e-001	-1.158970e+000
-3.070000000000875e-001	-1.172044e+000
-3.060000000000875e-001	-1.185224e+000
-3.050000000000875e-001	-1.198509e+000
-3.040000000000875e-001	-1.211903e+000
-3.030000000000875e-001	-1.225374e+000
-3.020000000000875e-001	-1.238892e+000
-3.010000000000875e-001	-1.252551e+000
-3.000000000000875e-001	-1.266321e+000
-2.990000000000875e-001	-1.280111e+000
-2.980000000000875e-001	-1.294044e+000
-2.970000000000875e-001	-1.308091e+000
-2.960000000000875e-001	-1.322190e+000
-2.950000000000875e-001	-1.336405e+000
-2.940000000000875e-001	-1.350706e+000
-2.930000000000875e-001	-1.365094e+000
-2.920000000000875e-001	-1.379569e+000
-2.910000000000875e-001	-1.394164e+000
-2.900000000000875e-001	-1.408848e+000
-2.890000000000875e-001	-1.423623e+000
-2.880000000000875e-001	-1.438490e+000
-2.870000000000875e-001	-1.453449e+000
-2.860000000000875e-001	-1.468533e+000
-2.850000000000875e-001	-1.483680e+000
-2.840000000000875e-001	-1.498955e+000
-2.830000000000875e-001	-1.514295e+000
-2.820000000000875e-001	-1.529733e+000
-2.810000000000875e-001	-1.545301e+000
-2.800000000000875e-001	-1.560970e+000
-2.790000000000875e-001	-1.576709e+000
-2.780000000000875e-001	-1.592549e+000
-2.770000000000875e-001	-1.608526e+000
-2.760000000000875e-001	-1.624575e+000
-2.750000000000875e-001	-1.640730e+000
-2.740000000000875e-001	-1.656961e+000
-2.730000000000875e-001	-1.673332e+000
-2.720000000000875e-001	-1.689844e+000
-2.710000000000875e-001	-1.706404e+000
-2.700000000000875e-001	-1.723076e+000
-2.690000000000875e-001	-1.739861e+000
-2.680000000000875e-001	-1.756761e+000
-2.670000000000875e-001	-1.773777e+000
-2.660000000000875e-001	-1.790879e+000
-2.650000000000875e-001	-1.808099e+000
-2.640000000000875e-001	-1.825407e+000
-2.630000000000875e-001	-1.842869e+000
-2.620000000000875e-001	-1.860454e+000
-2.610000000000875e-001	-1.878099e+000
-2.600000000000875e-001	-1.895869e+000
-2.590000000000875e-001	-1.913799e+000
-2.580000000000875e-001	-1.931826e+000
-2.570000000000875e-001	-1.949950e+000
-2.560000000000875e-001	-1.968206e+000
-2.550000000000875e-001	-1.986595e+000
-2.540000000000875e-001	-2.005087e+000
-2.530000000000875e-001	-2.023682e+000
-2.520000000000875e-001	-2.042448e+000
-2.510000000000875e-001	-2.061321e+000
-2.500000000000875e-001	-2.080303e+000
-2.490000000000875e-001	-2.099461e+000
-2.480000000000875e-001	-2.118697e+000
-2.470000000000875e-001	-2.138081e+000
-2.460000000000875e-001	-2.157612e+000
-2.450000000000875e-001	-2.177227e+000
-2.440000000000875e-001	-2.196994e+000
-2.430000000000875e-001	-2.216949e+000
-2.420000000000875e-001	-2.237025e+000
-2.410000000000875e-001	-2.257192e+000
-2.400000000000875e-001	-2.277519e+000
-2.390000000000875e-001	-2.298007e+000
-2.380000000000875e-001	-2.318624e+000
-2.370000000000875e-001	-2.339408e+000
-2.360000000000875e-001	-2.360325e+000
-2.350000000000875e-001	-2.381377e+000
-2.340000000000875e-001	-2.402602e+000
-2.330000000000875e-001	-2.423966e+000
-2.320000000000875e-001	-2.445506e+000
-2.310000000000875e-001	-2.467190e+000
-2.300000000000875e-001	-2.489021e+000
-2.290000000000875e-001	-2.510999e+000
-2.280000000000875e-001	-2.533198e+000
-2.270000000000875e-001	-2.555515e+000
-2.260000000000875e-001	-2.577987e+000
-2.250000000000875e-001	-2.600687e+000
-2.240000000000875e-001	-2.623512e+000
-2.230000000000875e-001	-2.646534e+000
-2.220000000000875e-001	-2.669722e+000
-2.210000000000875e-001	-2.693076e+000
-2.200000000000875e-001	-2.716637e+000
-2.190000000000875e-001	-2.740334e+000
-2.180000000000875e-001	-2.764242e+000
-2.170000000000875e-001	-2.788364e+000
-2.160000000000875e-001	-2.812667e+000
-2.150000000000875e-001	-2.837154e+000
-2.140000000000875e-001	-2.861827e+000
-2.130000000000875e-001	-2.886726e+000
-2.120000000000875e-001	-2.911780e+000
-2.110000000000875e-001	-2.937067e+000
-2.100000000000875e-001	-2.962588e+000
-2.090000000000875e-001	-2.988275e+000
-2.080000000000875e-001	-3.014202e+000
-2.070000000000875e-001	-3.040338e+000
-2.060000000000875e-001	-3.066686e+000
-2.050000000000875e-001	-3.093285e+000
-2.040000000000874e-001	-3.120102e+000
-2.030000000000874e-001	-3.147142e+000
-2.020000000000874e-001	-3.174368e+000
-2.010000000000874e-001	-3.201861e+000
-2.000000000000874e-001	-3.229662e+000
-1.990000000000874e-001	-3.257624e+000
-1.980000000000874e-001	-3.285864e+000
-1.970000000000874e-001	-3.314387e+000
-1.960000000000874e-001	-3.343081e+000
-1.950000000000874e-001	-3.372065e+000
-1.940000000000874e-001	-3.401383e+000
-1.930000000000874e-001	-3.430923e+000
-1.920000000000874e-001	-3.460689e+000
-1.910000000000874e-001	-3.490803e+000
-1.900000000000874e-001	-3.521191e+000
-1.890000000000874e-001	-3.551818e+000
-1.880000000000874e-001	-3.582728e+000
-1.870000000000874e-001	-3.613966e+000
-1.860000000000874e-001	-3.645537e+000
-1.850000000000874e-001	-3.677366e+000
-1.840000000000874e-001	-3.709498e+000
-1.830000000000874e-001	-3.741979e+000
-1.820000000000874e-001	-3.774734e+000
-1.810000000000874e-001	-3.807848e+000
-1.800000000000874e-001	-3.841287e+000
-1.790000000000874e-001	-3.875056e+000
-1.780000000000874e-001	-3.909203e+000
-1.770000000000874e-001	-3.943652e+000
-1.760000000000874e-001	-3.978449e+000
-1.750000000000874e-001	-4.013641e+000
-1.740000000000874e-001	-4.049196e+000
-1.730000000000874e-001	-4.085118e+000
-1.720000000000874e-001	-4.121414e+000
-1.710000000000874e-001	-4.158091e+000
-1.700000000000874e-001	-4.195199e+000
-1.690000000000874e-001	-4.232660e+000
-1.680000000000874e-001	-4.270523e+000
-1.670000000000874e-001	-4.308840e+000
-1.660000000000874e-001	-4.347531e+000
-1.650000000000874e-001	-4.386690e+000
-1.640000000000874e-001	-4.426328e+000
-1.630000000000874e-001	-4.466363e+000
-1.620000000000874e-001	-4.506850e+000
-1.610000000000874e-001	-4.547795e+000
-1.600000000000874e-001	-4.589208e+000
-1.590000000000874e-001	-4.631142e+000
-1.580000000000874e-001	-4.673563e+000
-1.570000000000874e-001	-4.716480e+000
-1.560000000000874e-001	-4.759858e+000
-1.550000000000874e-001	-4.803797e+000
-1.540000000000874e-001	-4.848307e+000
-1.530000000000874e-001	-4.893263e+000
-1.520000000000874e-001	-4.938812e+000
-1.510000000000874e-001	-4.984966e+000
-1.500000000000874e-001	-5.031644e+000
-1.490000000000874e-001	-5.078903e+000
-1.480000000000874e-001	-5.126803e+000
-1.470000000000874e-001	-5.175310e+000
-1.460000000000874e-001	-5.224388e+000
-1.450000000000874e-001	-5.274146e+000
-1.440000000000874e-001	-5.324598e+000
-1.430000000000874e-001	-5.375613e+000
-1.420000000000874e-001	-5.427349e+000
-1.410000000000874e-001	-5.479774e+000
-1.400000000000874e-001	-5.532902e+000
-1.390000000000874e-001	-5.586798e+000
-1.380000000000874e-001	-5.641379e+000
-1.370000000000874e-001	-5.696710e+000
-1.360000000000874e-001	-5.752859e+000
-1.350000000000874e-001	-5.809743e+000
-1.340000000000874e-001	-5.867480e+000
-1.330000000000874e-001	-5.926039e+000
-1.320000000000874e-001	-5.985387e+000
-1.310000000000874e-001	-6.045645e+000
-1.300000000000874e-001	-6.106783e+000
-1.290000000000874e-001	-6.168875e+000
-1.280000000000874e-001	-6.231784e+000
-1.270000000000874e-001	-6.295688e+000
-1.260000000000874e-001	-6.360613e+000
-1.250000000000874e-001	-6.426421e+000
-1.240000000000874e-001	-6.493350e+000
-1.230000000000874e-001	-6.561320e+000
-1.220000000000874e-001	-6.630246e+000
-1.210000000000874e-001	-6.700372e+000
-1.200000000000874e-001	-6.771619e+000
-1.190000000000874e-001	-6.843958e+000
-1.180000000000874e-001	-6.917530e+000
-1.170000000000874e-001	-6.992254e+000
-1.160000000000874e-001	-7.068273e+000
-1.150000000000874e-001	-7.145566e+000
-1.140000000000874e-001	-7.224163e+000
-1.130000000000874e-001	-7.304102e+000
-1.120000000000874e-001	-7.385418e+000
-1.110000000000874e-001	-7.468149e+000
-1.100000000000874e-001	-7.552302e+000
-1.090000000000874e-001	-7.637979e+000
-1.080000000000874e-001	-7.725220e+000
-1.070000000000874e-001	-7.814042e+000
-1.060000000000874e-001	-7.904456e+000
-1.050000000000874e-001	-7.996541e+000
-1.040000000000874e-001	-8.090374e+000
-1.030000000000874e-001	-8.186009e+000
-1.020000000000874e-001	-8.283403e+000
-1.010000000000874e-001	-8.382672e+000
-1.000000000000874e-001	-8.483937e+000
-9.900000000008735e-002	-8.587194e+000
-9.800000000008735e-002	-8.692438e+000
-9.700000000008735e-002	-8.799831e+000
-9.600000000008735e-002	-8.909440e+000
-9.500000000008735e-002	-9.021302e+000
-9.400000000008735e-002	-9.135488e+000
-9.300000000008735e-002	-9.252039e+000
-9.200000000008735e-002	-9.371067e+000
-9.100000000008734e-002	-9.492691e+000
-9.000000000008734e-002	-9.616995e+000
-8.900000000008734e-002	-9.744000e+000
-8.800000000008734e-002	-9.873797e+000
-8.700000000008734e-002	-1.000659e+001
-8.600000000008734e-002	-1.014238e+001
-8.500000000008734e-002	-1.028131e+001
-8.400000000008734e-002	-1.042352e+001
-8.300000000008734e-002	-1.056906e+001
-8.200000000008734e-002	-1.071808e+001
-8.100000000008734e-002	-1.087077e+001
-8.000000000008734e-002	-1.102721e+001
-7.900000000008733e-002	-1.118755e+001
-7.800000000008733e-002	-1.135194e+001
-7.700000000008733e-002	-1.152050e+001
-7.600000000008733e-002	-1.169347e+001
-7.500000000008733e-002	-1.187102e+001
-7.400000000008733e-002	-1.205328e+001
-7.300000000008733e-002	-1.224041e+001
-7.200000000008733e-002	-1.243277e+001
-7.100000000008733e-002	-1.263047e+001
-7.000000000008733e-002	-1.283367e+001
-6.900000000008733e-002	-1.304278e+001
-6.800000000008732e-002	-1.325798e+001
-6.700000000008732e-002	-1.347948e+001
-6.600000000008732e-002	-1.370762e+001
-6.500000000008732e-002	-1.394276e+001
-6.400000000008732e-002	-1.418523e+001
-6.300000000008732e-002	-1.443522e+001
-6.200000000008732e-002	-1.469325e+001
-6.100000000008732e-002	-1.495967e+001
-6.000000000008732e-002	-1.523489e+001
-5.900000000008732e-002	-1.551937e+001
-5.800000000008732e-002	-1.581357e+001
-5.700000000008731e-002	-1.611803e+001
-5.600000000008731e-002	-1.643328e+001
-5.500000000008731e-002	-1.675996e+001
-5.400000000008731e-002	-1.709861e+001
-5.300000000008731e-002	-1.745001e+001
-5.200000000008731e-002	-1.781479e+001
-5.100000000008731e-002	-1.819378e+001
-5.000000000008731e-002	-1.858794e+001
-4.900000000008731e-002	-1.899804e+001
-4.800000000008731e-002	-1.942510e+001
-4.700000000008731e-002	-1.987031e+001
-4.600000000008730e-002	-2.033479e+001
-4.500000000008730e-002	-2.081978e+001
-4.400000000008730e-002	-2.132678e+001
-4.300000000008730e-002	-2.185724e+001
-4.200000000008730e-002	-2.241282e+001
-4.100000000008730e-002	-2.299544e+001
-4.000000000008730e-002	-2.360708e+001
-3.900000000008730e-002	-2.425002e+001
-3.800000000008730e-002	-2.492670e+001
-3.700000000008730e-002	-2.563980e+001
-3.600000000008730e-002	-2.639240e+001
-3.500000000008730e-002	-2.718793e+001
-3.400000000008729e-002	-2.803014e+001
-3.300000000008729e-002	-2.892327e+001
-3.200000000008729e-002	-2.987210e+001
-3.100000000008729e-002	-3.088201e+001
-3.000000000008729e-002	-3.195912e+001
-2.900000000008729e-002	-3.311037e+001
-2.800000000008729e-002	-3.434377e+001
-2.700000000008729e-002	-3.566838e+001
-2.600000000008729e-002	-3.709468e+001
-2.500000000008729e-002	-3.863493e+001
-2.400000000008729e-002	-4.030343e+001
-2.300000000008728e-002	-4.211685e+001
-2.200000000008728e-002	-4.409495e+001
-2.100000000008728e-002	-4.626125e+001
-2.000000000008728e-002	-4.864400e+001
-1.900000000008728e-002	-5.127739e+001
-1.800000000008728e-002	-5.420318e+001
-1.700000000008728e-002	-5.747291e+001
-1.600000000008728e-002	-6.115117e+001
-1.500000000008728e-002	-6.531961e+001
-1.400000000008728e-002	-7.008328e+001
-1.300000000008728e-002	-7.557953e+001
-1.200000000008727e-002	-8.199156e+001
-1.100000000008727e-002	-8.956913e+001
-1.000000000008727e-002	-9.866174e+001
-9.000000000087272e-003	-1.097746e+002
-8.000000000087271e-003	-1.236653e+002
-7.000000000087271e-003	-1.415242e+002
-6.000000000087271e-003	-1.653354e+002
-5.000000000087271e-003	-1.986704e+002
-4.000000000087271e-003	-2.486722e+002
-3.000000000087271e-003	-3.320072e+002
-2.000000000087271e-003	-4.986756e+002
-1.000000000087271e-003	-9.986773e+002
0.000000000000000e+000	-1.000000e+308
